label,filepath
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents117_x264_0_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting009_x264_0_21.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery008_x264_0_1.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting040_x264_0_6.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting054_x264_1_3.mp4
Assault,Data/Trimmed-Videos/Assault/Assault028_x264_0_6.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting014_x264_1_3.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery002_x264_0_1.mp4
Assault,Data/Trimmed-Videos/Assault/Assault003_x264_0_2.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary032_x264_0_13.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary042_x264_0_7.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion007_x264_0_220.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting047_x264_1_16.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson022_x264_0_5.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting004_x264_0_197.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents063_x264_1_18.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting011_x264_0_5.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse036_x264_1_26.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting024_x264_0_50.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery070_x264_0_1.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion046_x264_1_159.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary096_x264_0_32.mp4
Arson,Data/Trimmed-Videos/Arson/Arson053_x264_2_19.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse042_x264_1_113.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery019_x264_0_59.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary067_x264_0_0.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary052_x264_0_9.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson025_x264_1_0.mp4
RoadAccidents,Data/Trimmed-Videos/RoadAccidents/RoadAccidents116_x264_0_1.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery030_x264_0_35.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_615.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse008_x264_0_33.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion041_x264_0_21.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Assault009_x264_2_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse011_x264_1_4.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary061_x264_1_4.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery073_x264_0_69.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary_1_0_96.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_76.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents146_x264_0_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery073_x264_0_34.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery056_x264_0_41.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary021_x264_0_2.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery081_x264_0_29.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion046_x264_0_64.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary042_x264_0_22.mp4
Arson,Data/Trimmed-Videos/Arson/Arson019_x264_0_121.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting043_x264_0_9.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion038_x264_0_21.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary008_x264_1_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting039_x264_1_14.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson025_x264_1_7.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery087_x264_0_5.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting034_x264_0_12.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery124_x264_0_21.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery094_x264_0_4.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse010_x264_1_3.mp4
Arson,Data/Trimmed-Videos/Arson/Arson019_x264_0_146.mp4
Arson,Data/Trimmed-Videos/Arson/Arson025_x264_0_7.mp4
Arson,Data/Trimmed-Videos/Arson/Arson007_x264_0_1.mp4
Assault,Data/Trimmed-Videos/Assault/Assault022_x264_0_5.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting046_x264_0_6.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents142_x264_0_33.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse011_x264_1_1.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion046_x264_1_65.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary050_x264_0_0.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary095_x264_0_10.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary095_x264_0_255.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting050_x264_0_13.mp4
Arson,Data/Trimmed-Videos/Arson/Arson019_x264_0_37.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting009_x264_0_35.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary088_x264_0_37.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse039_x264_0_156.mp4
Shooting,Data/Trimmed-Videos/Shooting/Shooting029_x264_0_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_1_257.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary014_x264_0_25.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary029_x264_0_39.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery055_x264_1_26.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_174.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary052_x264_0_35.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting037_x264_0_26.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery022_x264_0_32.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse012_x264_1_7.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery148_x264_0_3.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery118_x264_0_3.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery090_x264_1_38.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery059_x264_0_70.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson013_x264_0_78.mp4
Assault,Data/Trimmed-Videos/Assault/Assault028_x264_0_7.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion046_x264_1_1295.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary062_x264_0_4.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting041_x264_0_142.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting019_x264_0_6.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary076_x264_0_103.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery086_x264_1_11.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse020_x264_1_13.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary057_x264_0_17.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting034_x264_0_3.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery019_x264_0_42.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary035_x264_0_46.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery073_x264_0_28.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery017_x264_1_21.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary024_x264_0_16.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary028_x264_0_4.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary005_x264_1_7.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary100_x264_0_80.mp4
Shooting,Data/Trimmed-Videos/Shooting/Shooting014_x264_0_3.mp4
Shooting,Data/Trimmed-Videos/Shooting/Shooting019_x264_0_2.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery080_x264_1_5.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary052_x264_0_26.mp4
Assault,Data/Trimmed-Videos/Assault/Assault015_x264_0_1.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary039_x264_0_73.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse013_x264_1_15.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting029_x264_0_5.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery104_x264_0_2.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary095_x264_0_288.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary065_x264_0_16.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_1_1432.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion046_x264_0_128.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion046_x264_0_134.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary029_x264_0_20.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting048_x264_0_26.mp4
RoadAccidents,Data/Trimmed-Videos/RoadAccidents/RoadAccidents059_x264_0_3.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse044_x264_0_2.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting036_x264_0_12.mp4
Assault,Data/Trimmed-Videos/Assault/Assault019_x264_0_2.mp4
Abuse,Data/Trimmed-Videos/Abuse/Abuse004_x264_1_30.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary022_x264_0_22.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery090_x264_1_36.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary001_x264_0_25.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary095_x264_0_307.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting004_x264_0_162.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents127_x264_0_1.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery017_x264_0_14.mp4
RoadAccidents,Data/Trimmed-Videos/RoadAccidents/RoadAccidents025_x264_0_1.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting044_x264_0_36.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary_5_1_4.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary031_x264_0_19.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson052_x264_1_40.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion052_x264_0_16.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary084_x264_0_24.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary061_x264_0_54.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary049_x264_0_100.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary049_x264_0_22.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting044_x264_0_54.mp4
Abuse,Data/Trimmed-Videos/Abuse/Abuse050_x264_2_27.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary012_x264_0_12.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting036_x264_0_28.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary091_x264_0_29.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary075_x264_0_118.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery081_x264_0_53.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting012_x264_0_1.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery055_x264_1_63.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting008_x264_1_141.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary044_x264_0_15.mp4
Assault,Data/Trimmed-Videos/Assault/Assault009_x264_1_5.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary076_x264_0_14.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents094_x264_1_4.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting_2_0_16.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion046_x264_1_440.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery086_x264_1_31.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary093_x264_0_1.mp4
Shooting,Data/Trimmed-Videos/Shooting/Shooting032_x264_0_0.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary010_x264_0_2.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting032_x264_0_4.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary036_x264_0_12.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion035_x264_0_8.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting021_x264_1_2.mp4
Abuse,Data/Trimmed-Videos/Abuse/Abuse046_x264_0_2.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting041_x264_0_44.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_222.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery098_x264_1_25.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting004_x264_0_235.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery063_x264_0_4.mp4
Arson,Data/Trimmed-Videos/Arson/Arson053_x264_0_4.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery054_x264_0_3.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting019_x264_1_5.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary095_x264_1_59.mp4
Abuse,Data/Trimmed-Videos/Abuse/Abuse033_x264_2_0.mp4
Assault,Data/Trimmed-Videos/Assault/Assault047_x264_0_0.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting021_x264_0_20.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery100_x264_0_35.mp4
Assault,Data/Trimmed-Videos/Assault/Assault037_x264_0_1.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting034_x264_0_26.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery141_x264_0_1.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion004_x264_0_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery035_x264_0_3.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse006_x264_1_12.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting019_x264_0_22.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson015_x264_0_101.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary032_x264_0_157.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse038_x264_1_4.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting015_x264_1_36.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery148_x264_0_5.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary090_x264_0_0.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary022_x264_0_11.mp4
Arson,Data/Trimmed-Videos/Arson/Arson007_x264_0_30.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting_5_0_5.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery061_x264_0_1.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery008_x264_0_18.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery083_x264_0_12.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting005_x264_0_1.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion046_x264_0_137.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting046_x264_1_15.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting046_x264_0_14.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion046_x264_1_626.mp4
Arson,Data/Trimmed-Videos/Arson/Arson053_x264_0_5.mp4
Abuse,Data/Trimmed-Videos/Abuse/Abuse039_x264_0_22.mp4
Arson,Data/Trimmed-Videos/Arson/Arson022_x264_1_9.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents067_x264_0_1.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery055_x264_1_59.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary_5_0_2.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_1_788.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson013_x264_1_6.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_1_1418.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary023_x264_0_17.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary040_x264_0_30.mp4
Abuse,Data/Trimmed-Videos/Abuse/Abuse007_x264_0_1.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery014_x264_0_1.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_683.mp4
Abuse,Data/Trimmed-Videos/Abuse/Abuse011_x264_0_31.mp4
Abuse,Data/Trimmed-Videos/Abuse/Abuse004_x264_1_5.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting050_x264_0_17.mp4
Assault,Data/Trimmed-Videos/Assault/Assault042_x264_0_8.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery027_x264_0_0.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting024_x264_0_9.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery150_x264_0_4.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting007_x264_0_6.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse038_x264_1_3.mp4
Arson,Data/Trimmed-Videos/Arson/Arson031_x264_2_5.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery013_x264_0_13.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_1_1195.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary019_x264_0_36.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary_1_0_58.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary058_x264_0_20.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery131_x264_0_8.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary042_x264_0_52.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_602.mp4
Abuse,Data/Trimmed-Videos/Abuse/Abuse045_x264_0_51.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery090_x264_1_11.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion022_x264_0_25.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery015_x264_0_7.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_0_152.mp4
Shooting,Data/Trimmed-Videos/Shooting/Shooting008_x264_1_1.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery140_x264_0_11.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary003_x264_0_8.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery125_x264_0_25.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion007_x264_0_133.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting_2_0_4.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery146_x264_0_12.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary084_x264_0_15.mp4
Arson,Data/Trimmed-Videos/Arson/Arson014_x264_0_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting041_x264_1_159.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion033_x264_0_4.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery124_x264_0_52.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary079_x264_0_21.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion046_x264_0_428.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery052_x264_0_21.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary002_x264_0_3.mp4
Explosion,Data/Trimmed-Videos/Explosion/Explosion007_x264_0_106.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary005_x264_0_15.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery121_x264_0_9.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting027_x264_0_16.mp4
Arson,Data/Trimmed-Videos/Arson/Arson019_x264_0_154.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary079_x264_0_93.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting022_x264_0_9.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery021_x264_0_60.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary042_x264_0_32.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting041_x264_0_76.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson042_x264_0_6.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting014_x264_1_32.mp4
RoadAccidents,Data/Trimmed-Videos/RoadAccidents/RoadAccidents107_x264_0_7.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery081_x264_0_40.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery059_x264_0_2.mp4
Shooting,Data/Trimmed-Videos/Shooting/Shooting047_x264_0_23.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery141_x264_0_10.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery026_x264_1_39.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary085_x264_0_39.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery124_x264_0_45.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery072_x264_0_6.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson034_x264_0_5.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery059_x264_0_81.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting020_x264_0_18.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_589.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting046_x264_1_9.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents007_x264_0_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting_6_2_11.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary090_x264_0_24.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting041_x264_1_109.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting041_x264_1_28.mp4
Fighting,Data/Trimmed-Videos/Fighting/Fighting_2_1_8.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion017_x264_0_9.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary065_x264_0_2.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary020_x264_0_7.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary_2_0_10.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion046_x264_1_228.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery059_x264_0_71.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents094_x264_1_8.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery086_x264_1_13.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery124_x264_0_104.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary048_x264_0_13.mp4
RoadAccidents,Data/Trimmed-Videos/RoadAccidents/RoadAccidents131_x264_0_2.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Assault009_x264_2_17.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Shooting036_x264_1_8.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary006_x264_0_0.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary062_x264_0_7.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery021_x264_0_4.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery101_x264_1_10.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary083_x264_0_5.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery038_x264_0_14.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents064_x264_0_4.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Explosion046_x264_1_23.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery086_x264_1_58.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_1_1494.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary095_x264_1_55.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Assault010_x264_0_40.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery047_x264_0_20.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Abuse042_x264_0_52.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_0_74.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting051_x264_0_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Burglary006_x264_0_8.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Assault010_x264_0_111.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson019_x264_1_1548.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery067_x264_0_28.mp4
RoadAccidents,Data/Trimmed-Videos/RoadAccidents/RoadAccidents130_x264_0_1.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Robbery098_x264_0_99.mp4
Shooting,Data/Trimmed-Videos/Shooting/Shooting020_x264_0_51.mp4
RoadAccidents,Data/Trimmed-Videos/RoadAccidents/RoadAccidents060_x264_0_0.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary065_x264_0_31.mp4
Assault,Data/Trimmed-Videos/Assault/Assault004_x264_0_28.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Assault010_x264_2_2.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary064_x264_0_472.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary035_x264_0_13.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary062_x264_0_82.mp4
Burglary,Data/Trimmed-Videos/Burglary/Burglary016_x264_0_70.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery073_x264_0_27.mp4
Arson,Data/Trimmed-Videos/Arson/Arson019_x264_0_13.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents109_x264_0_12.mp4
Abuse,Data/Trimmed-Videos/Abuse/Abuse043_x264_0_0.mp4
Robbery,Data/Trimmed-Videos/Robbery/Robbery053_x264_0_3.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_RoadAccidents147_x264_0_32.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Arson006_x264_1_0.mp4
Normal,Data/Trimmed-Videos/Normal/Normal_Fighting010_x264_0_34.mp4
